month,행정동코드,성별,연령대,총인구,1인가구수,야간상주지 변경횟수 평균,주간상주지 변경횟수 평균,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수
05,1120000000,0,60,14230,2089,55.84,81.08,2374.4700000000003,17687.61,73.59,176392.65,229.48,674.15,-1.57,1799.4099999999999,432.34,591.5,184.75,70.01,725.3299999999999,233.76999999999998,24832543.450000003,5418237.140000001,25685.5,10627.23,356.76,1435.06,1710.0700000000002,2037.54,625.52,-3.98,-20.189999999999998,282.96999999999997,64.48,31.729999999999997
05,1120000000,1,20,22818,6458,67.62,103.0,2193.23,18252.04,85.47,241178.91999999998,248.23000000000002,126.72,2.61,2439.91,414.24,275.32,150.57,279.20000000000005,753.22,234.09,23373501.96,4944270.300000001,20628.9,8797.33,392.57,1365.93,3115.62,4834.5,708.3,4.58,-1.5699999999999998,555.9200000000001,81.12,55.11
05,1120000000,1,30,25447,4979,63.18,90.94999999999999,2157.94,18510.16,85.72,226234.59,242.55,441.28,3.36,2195.01,343.5,419.69,194.92000000000002,240.62,756.09,239.51999999999998,23717852.22,5025454.44,19494.739999999998,9937.279999999999,389.30999999999995,1363.0500000000002,3975.88,6882.79,878.0699999999999,1.66,-3.23,576.04,85.36,56.78
05,1120000000,1,40,24217,3241,54.269999999999996,81.33,2138.0,17798.03,83.97999999999999,229723.39,215.07999999999998,676.8499999999999,-0.52,2621.62,423.81,499.8,216.81,145.75,705.8599999999999,214.57999999999998,25660847.61,5611488.4,17496.739999999998,8590.93,349.41999999999996,1478.2399999999998,3695.7799999999997,6459.58,796.76,-1.99,-8.65,484.11,90.33000000000001,56.78
05,1120000000,1,50,24026,2866,52.379999999999995,78.44,2125.65,17531.89,80.15,220708.53,187.84,625.56,-2.45,2665.3599999999997,460.92,499.84,193.86,71.22,674.6500000000001,211.69,26212316.4,5694899.82,17209.17,9154.14,330.70000000000005,1331.55,2611.8900000000003,4267.93,582.2,-4.59,-15.25,348.49,87.14,55.11
05,1120000000,1,60,15450,2460,53.44,83.14,2100.84,16920.67,69.78,182017.19,161.07999999999998,609.1600000000001,-3.42,2599.3599999999997,381.46,464.37,155.23000000000002,40.599999999999994,568.4,192.73,28534131.509999998,6203295.5600000005,14041.150000000001,7905.630000000001,286.58000000000004,1283.51,1414.52,2315.58,456.21000000000004,-5.82,-20.11,272.01,52.91,50.1
05,1121500000,0,20,32198,10810,66.53,112.21000000000001,2020.3799999999999,16295.259999999998,71.74000000000001,225142.3,286.78999999999996,316.13,4.04,2178.42,317.45000000000005,286.90999999999997,127.63999999999999,376.22,619.22,202.04,21308726.64,4838726.84,19802.15,7915.52,307.65999999999997,2251.6499999999996,3064.83,3792.75,905.11,8.030000000000001,-2.76,523.85,86.61000000000001,43.419999999999995
05,1121500000,0,30,32478,9699,53.730000000000004,83.42,1875.88,16716.57,71.56,210079.66,265.24,1188.88,5.85,2213.1000000000004,351.53999999999996,488.29999999999995,182.07999999999998,328.45,766.19,224.41,19189797.4,4470490.26,25782.79,9594.55,377.6,2104.06,4164.79,5212.370000000001,1031.6100000000001,4.66,-3.7800000000000002,588.25,87.12,48.42999999999999
05,1121500000,0,40,29696,4845,48.480000000000004,74.64,2034.48,16560.22,69.67,191723.53,234.34,1487.47,2.41,2184.24,384.21,568.7,192.38,221.76999999999998,779.81,213.89,19236024.42,4574521.949999999,28307.03,9285.46,368.17,1988.3899999999999,3828.0299999999997,5147.4400000000005,973.3,1.1400000000000001,-8.09,469.93999999999994,88.5,48.42999999999999
05,1121500000,0,50,28423,3853,48.07,73.97,2063.33,16253.02,68.13,189888.99,276.42,1372.92,0.39,1999.32,403.99,588.97,189.53,116.65,765.24,217.47,19440677.35,4566704.32,28336.33,10159.73,353.75,1604.6,2643.1,3280.37,759.36,-1.4300000000000002,-13.96,338.27,79.74000000000001,38.41
05,1121500000,0,60,16610,2598,46.63,73.66,2004.5500000000002,15281.11,55.6,166083.76,214.0,778.4300000000001,-1.03,1610.4099999999999,381.21,540.0699999999999,168.94,62.379999999999995,659.9,210.83999999999997,21339939.44,4907531.220000001,24045.050000000003,9662.06,311.87,1279.6,1475.58,1787.15,558.13,-3.2299999999999995,-18.03,279.94,74.21000000000001,33.4
05,1121500000,1,20,33981,12817,59.89,93.94,1829.6,16178.48,75.46000000000001,228472.05,260.22,200.13,2.84,2184.1000000000004,362.53999999999996,239.7,138.23,259.79,674.52,209.3,20461616.42,4657273.28,20071.4,8136.05,339.02,1244.92,2891.68,4362.1900000000005,636.26,4.54,-0.99,525.5600000000001,72.27000000000001,50.099999999999994
05,1121500000,1,30,31546,8908,51.43,80.81,1729.24,16260.31,73.27000000000001,208962.64,243.01,603.6500000000001,3.3000000000000003,1895.3200000000002,302.76,337.49,168.95,233.71,685.6800000000001,208.43,20683085.35,4755976.87,18680.92,8748.99,345.95,1325.71,3678.73,6096.05,803.25,1.8399999999999999,-3.1900000000000004,545.0699999999999,75.94,50.099999999999994
05,1121500000,1,40,30572,4721,44.739999999999995,75.78999999999999,1752.3600000000001,15677.91,74.21000000000001,207707.05,219.51,760.13,-0.3,2217.4,392.69,409.03,185.01,136.55,626.94,186.32999999999998,22450520.17,5233433.609999999,16043.06,7406.6,302.32,1401.96,3289.21,5727.59,738.09,-1.7000000000000002,-8.43,443.47,81.57,50.099999999999994
05,1121500000,1,50,30166,4155,44.08,74.28,1674.54,15338.49,73.63,210190.66999999998,200.32,838.6800000000001,-2.0100000000000002,2345.62,420.38,431.89,169.5,62.31,614.74,188.23000000000002,22761361.17,5268456.2,15226.380000000001,7736.3,290.29,1226.26,2264.29,3671.9900000000002,522.19,-3.94,-13.969999999999999,318.90999999999997,75.88,50.099999999999994
05,1121500000,1,60,18035,3091,43.8,77.78999999999999,1720.1399999999999,14424.45,69.52000000000001,176298.02000000002,148.01999999999998,687.11,-2.75,2358.3900000000003,352.14,404.29,137.42000000000002,37.290000000000006,522.99,174.35000000000002,24837328.23,5780806.699999999,13053.27,7163.0599999999995,251.21999999999997,1146.48,1245.7199999999998,1968.1,411.2,-4.779999999999999,-18.049999999999997,290.34000000000003,47.86,50.099999999999994
05,1123000000,0,20,32564,12393,64.47,101.47999999999999,1973.38,15381.46,69.32,202019.68,246.41,299.51,3.95,2020.35,293.89,260.81,117.20000000000002,346.46000000000004,530.65,180.23000000000002,20519565.54,4552269.6,16530.53,7107.0,274.53,2095.31,2825.97,3573.19,846.84,7.34,-3.08,489.67,79.41,40.08
05,1123000000,0,30,29584,6502,51.620000000000005,75.28,1922.23,15519.23,68.55,198560.08000000002,254.70000000000002,1073.35,5.61,2041.55,319.20000000000005,460.98,167.97,314.95,686.13,204.82,18149443.5,4087315.74,22300.15,8679.99,341.56,1951.79,3869.5299999999997,4965.68,982.96,4.22,-4.07,555.13,80.03,45.09
05,1123000000,0,40,28712,3890,47.519999999999996,65.15,2049.73,15372.51,66.67,178362.28000000003,197.47,1461.2,2.45,2078.9,372.1,540.19,178.13,211.14,712.33,196.76,18119162.57,4143794.59,25092.67,8332.96,340.56,1894.6399999999999,3560.13,4920.51,919.52,1.21,-7.6,445.48,81.08,43.42
05,1123000000,0,50,27444,3442,46.56,65.03999999999999,1993.0700000000002,15144.0,62.519999999999996,167572.44,230.09,1486.6799999999998,0.43000000000000005,1853.55,390.59000000000003,560.1800000000001,175.4,114.44999999999999,689.37,203.45999999999998,18499776.62,4149935.94,24300.98,9177.51,327.44,1518.37,2465.55,3158.05,735.44,-1.3,-13.02,318.58000000000004,81.55000000000001,38.41
05,1123000000,0,60,18628,3054,45.56,67.75999999999999,1929.1100000000001,14629.5,57.91,145165.24,191.31,1089.0,-1.1,1463.56,367.09000000000003,490.13,147.62,56.879999999999995,577.6800000000001,189.14999999999998,20494865.43,4483099.29,19542.91,8490.36,287.73,1187.45,1324.96,1632.2599999999998,522.96,-3.53,-16.97,261.86,69.63999999999999,28.39
05,1123000000,1,20,31557,13141,57.98,87.1,1947.13,15362.14,72.06,204648.16,215.68,162.14,2.42,2057.15,341.47,217.06,126.68,232.91,590.12,187.32999999999998,19603496.72,4328576.859999999,16865.760000000002,7383.11,302.81,1161.54,2617.9300000000003,3992.14,581.89,4.09,-1.24,480.17,68.09,46.76
05,1123000000,1,30,27364,5573,49.72,74.79,1824.4699999999998,15039.52,69.87,193546.16,219.41,475.51,2.9600000000000004,1786.85,299.02,315.86,156.04000000000002,206.16,600.99,188.22,19990555.15,4407668.16,15622.98,7662.429999999999,309.25,1234.29,3360.15,5787.29,751.44,1.47,-3.6100000000000003,506.22,70.22999999999999,46.76
05,1123000000,1,40,26914,3499,43.06,67.12,1696.59,14532.189999999999,68.63,191043.3,193.41,776.51,-0.32999999999999996,2124.87,355.3,391.87,172.0,127.87,559.9,167.82999999999998,21418504.84,4825550.45,13260.83,6570.54,278.46000000000004,1317.2199999999998,3079.9700000000003,5505.16,685.63,-1.37,-7.91,423.73,74.79,46.76
05,1123000000,1,50,28625,3628,42.25,65.36,1684.42,14456.43,68.72,183640.56,177.04,897.5699999999999,-1.94,2191.4700000000003,402.44,411.53999999999996,153.86,56.69,552.53,173.98000000000002,21517735.689999998,4777093.23,12637.68,7199.77,271.34000000000003,1158.26,2078.54,3401.58,493.73,-3.75,-13.02,295.32,72.00999999999999,46.76
05,1123000000,1,60,20626,3565,42.519999999999996,68.48,1726.92,13725.86,63.14,162636.18,141.73,959.97,-2.39,2149.06,327.4,381.61,123.63,33.94,456.47,156.72,23463849.78,5204898.140000001,10660.47,6408.25,233.48000000000002,1085.15,1150.37,1798.0500000000002,372.93,-4.83,-16.97,262.92,53.64,41.75
05,1126000000,0,20,28591,4039,67.41999999999999,116.0,2174.93,17144.989999999998,75.64,252661.18,354.76,387.75,3.9,2321.7799999999997,372.15999999999997,309.27,135.49,401.83,690.27,216.61,22808951.939999998,4905166.21,22194.92,8062.4400000000005,350.70000000000005,2489.32,3313.33,4075.72,998.25,8.05,-3.9699999999999998,548.6099999999999,89.77000000000001,46.76
05,1126000000,0,30,33862,6380,58.349999999999994,84.43,2309.63,17730.489999999998,76.6,218328.37,314.35,1363.03,6.48,2396.35,395.05,534.95,193.36,360.5,832.8499999999999,237.88,20385072.3,4454328.529999999,29089.91,9899.64,412.97,2374.9399999999996,4464.9400000000005,5780.33,1105.94,5.04,-4.57,639.95,91.25999999999999,51.769999999999996
05,1126000000,0,40,33087,4983,54.85,77.32,2490.58,17456.660000000003,75.13,210804.24,268.87,1651.6,2.63,2444.21,444.19,613.51,199.59,239.18,836.46,227.5,20477986.98,4498990.77,30604.660000000003,9404.599999999999,399.5,2231.29,4024.35,5487.030000000001,1028.47,1.36,-9.15,500.77,93.46000000000001,50.099999999999994
05,1126000000,0,50,34907,5418,53.879999999999995,80.2,2291.4300000000003,17316.66,70.56,202521.97,337.01,1697.26,0.18000000000000002,2095.16,462.29,623.9300000000001,193.66000000000003,124.95,802.31,230.74,21021591.939999998,4603165.5,29433.89,10253.05,378.55999999999995,1748.92,2637.85,3409.88,774.15,-1.45,-15.649999999999999,360.83000000000004,94.14,46.76
05,1126000000,0,60,21794,3944,52.18,81.94,2252.45,16656.15,69.59,202182.47,244.54,1191.8899999999999,-1.42,1664.8899999999999,403.90999999999997,556.0799999999999,160.97,61.44,668.78,214.92000000000002,23228804.68,5064030.08,24302.56,9759.75,329.20000000000005,1375.8600000000001,1458.9,1783.53,543.61,-4.09,-19.58,302.07,67.25999999999999,35.07
05,1126000000,1,20,28725,4730,60.97,97.1,2096.93,16957.43,80.34,243767.74,309.63,178.97,2.71,2266.9,403.5,249.45,145.97,280.40999999999997,728.5999999999999,223.13,21952447.32,4658595.720000001,20723.61,8373.29,373.61,1385.6399999999999,3137.86,4711.19,688.1,4.65,-1.48,557.54,77.34,51.769999999999996
05,1126000000,1,30,31138,5478,56.05,87.85,2048.25,17070.58,78.99000000000001,223883.34,280.66999999999996,502.85,3.33,2011.63,332.48,344.52,176.95999999999998,245.31,699.6500000000001,215.97,22810238.189999998,4805684.59,19240.0,8608.880000000001,364.14,1519.3600000000001,3933.1099999999997,6708.459999999999,857.88,1.8199999999999998,-3.95,600.02,79.94,53.44
05,1126000000,1,40,32728,4773,50.69,82.47,2084.1800000000003,16775.3,81.03999999999999,233592.41999999998,250.38,942.79,-0.5800000000000001,2398.67,424.61,424.93,189.95,143.15,651.45,194.82,24360580.39,5199033.25,16381.43,7477.07,323.15,1563.7,3432.87,6243.73,770.99,-1.87,-9.67,481.12,85.02,53.44
05,1126000000,1,50,36376,5712,48.98,79.81,1931.19,16666.120000000003,74.91999999999999,220456.45,247.67000000000002,1058.32,-2.29,2487.1800000000003,430.33000000000004,444.04999999999995,166.39999999999998,61.56,630.45,198.25,24526479.8,5279283.6,14735.5,8067.950000000001,308.86,1368.8400000000001,2366.45,3837.53,534.77,-4.32,-15.39,330.96000000000004,80.3,53.44
05,1126000000,1,60,23301,4577,48.33,81.39,1941.48,15797.09,76.83,196710.68,166.14,961.3699999999999,-2.8499999999999996,2436.7,370.81,404.44,131.76,35.73,540.5899999999999,180.65,26730384.060000002,5859496.67,12607.64,7230.74,272.1,1258.65,1283.3899999999999,1993.16,424.68,-5.62,-19.5,304.64,58.78,43.42
05,1129000000,0,20,35814,10579,87.9,144.69,2849.05,21705.760000000002,103.94,293631.4,334.03999999999996,291.38,5.19,2936.54,431.15,372.67999999999995,160.57999999999998,492.19,806.49,264.02,28698639.28,6054647.529999999,24729.730000000003,9994.72,336.85,2995.88,3993.79,4989.52,1201.49,10.540000000000001,-4.11,675.95,109.33,56.779999999999994
05,1129000000,0,30,34823,5771,73.36,107.25,2828.0600000000004,22239.27,96.19,272906.0,344.03999999999996,1294.98,7.84,2935.79,462.27,659.26,235.6,440.58,1006.6500000000001,295.69,25692974.71,5548651.11,32701.89,12282.1,420.6,2821.6000000000004,5582.389999999999,7084.469999999999,1387.04,6.210000000000001,-5.17,774.89,114.27,63.459999999999994
05,1129000000,0,40,38446,3885,65.78,92.66,2976.38,22006.019999999997,94.71000000000001,244900.36,271.90999999999997,1970.42,3.4299999999999997,3017.52,516.96,780.19,258.1,298.59000000000003,1049.5100000000002,284.72,25554837.9,5629596.949999999,36987.61,11923.17,427.23,2704.55,5198.17,7099.93,1325.01,1.67,-10.21,615.01,114.71,61.78999999999999
05,1129000000,0,50,32797,3429,64.0,92.13999999999999,2925.84,21507.68,91.82,233092.75,309.39,1549.02,0.37,2683.37,549.6400000000001,802.5,257.15,159.28,1023.0899999999999,289.41999999999996,25744570.3,5628444.1,36395.28,12805.47,403.70000000000005,2127.5,3677.3599999999997,4572.26,1022.74,-1.83,-17.86,449.54,112.42,58.449999999999996
05,1129000000,0,60,21627,2856,63.51,94.39,2820.27,20693.41,82.11,222610.46,255.05,1095.4299999999998,-1.8,2060.94,513.12,688.81,215.06,78.56,860.44,276.35,28714736.82,6168674.57,29571.68,12083.41,346.51,1688.56,2016.62,2426.45,736.15,-4.8,-23.81,369.03000000000003,93.42,43.42
05,1129000000,1,20,38206,12663,77.28,122.00999999999999,2846.19,21571.17,96.64,269825.91000000003,307.4,223.19,2.88,2902.02,488.43999999999994,305.54999999999995,175.88,322.39,868.4300000000001,272.4,28028674.869999997,5851569.9399999995,24389.260000000002,10328.529999999999,358.26,1624.54,3630.4800000000005,5508.83,813.9100000000001,5.45,-2.35,640.97,97.38,66.8
05,1129000000,1,30,34768,5219,69.43,108.05,2586.66,21537.2,97.27000000000001,273480.4,295.95,609.19,3.55,2506.51,414.38,445.62,223.67000000000002,295.92,850.3199999999999,266.69,28738153.92,6062879.05,22527.09,10806.58,347.49,1723.94,4780.26,8237.08,1061.79,2.08,-4.76,698.44,100.97,66.8
05,1129000000,1,40,37750,3696,61.25,96.64,2540.6899999999996,20944.87,96.80000000000001,278032.53,284.8,909.4300000000001,-0.8400000000000001,3025.48,524.9000000000001,558.19,256.46000000000004,173.05,807.31,244.82,30441913.45,6524532.220000001,19030.1,9253.380000000001,299.97,1812.81,4326.76,7666.64,945.64,-2.15,-11.08,597.02,107.43,65.13
05,1129000000,1,50,35774,3784,59.31,93.42,2392.45,20413.67,95.89,272951.74,241.14999999999998,945.24,-3.12,3084.04,560.75,575.86,234.95,80.12,802.12,246.54,30503650.060000002,6519778.86,18764.550000000003,9925.7,287.62,1603.02,3017.71,5020.09,684.59,-5.3100000000000005,-18.16,417.89,96.87,61.79
05,1129000000,1,60,24708,3598,60.4,99.01,2497.42,19576.75,93.19,234860.78,173.24,978.4399999999999,-4.1,3062.7,465.05,528.02,193.76,47.14,679.9300000000001,226.66,33303766.28,7187662.75,15571.43,8738.56,256.78,1523.84,1657.15,2697.85,524.16,-7.07,-23.81,361.92,86.91,66.8
05,1130500000,0,20,21129,3576,56.4,93.38,1833.1,13885.18,59.629999999999995,202731.69,314.95,254.29000000000002,3.59,1885.58,301.01,263.19,114.15,342.66999999999996,552.14,178.78,18269183.04,3811159.67,16923.15,6416.450000000001,238.95000000000002,2046.52,2726.12,3360.19,822.0699999999999,6.6899999999999995,-2.5700000000000003,469.96000000000004,72.43,36.739999999999995
05,1130500000,0,30,25204,4577,46.81,71.45,1983.34,14345.14,62.47,189559.05,311.18,943.58,5.109999999999999,1931.47,333.73,411.11,152.5,312.67999999999995,640.93,191.19,16765410.690000001,3514875.62,21632.71,7580.75,283.19,1936.3600000000001,3523.9399999999996,4516.639999999999,912.62,4.18,-4.07,531.4200000000001,74.38,43.42
05,1130500000,0,40,26680,3535,44.019999999999996,64.89,2067.3199999999997,14177.73,62.36,171136.18,255.27,1378.02,2.27,1892.75,365.22,471.24,158.89,212.48,656.3299999999999,179.93,16754751.84,3556423.3200000003,23826.17,7223.639999999999,277.62,1846.25,3238.77,4535.610000000001,855.35,1.14,-7.51,428.64,77.16,41.75
05,1130500000,0,50,25496,3770,43.64,64.92,2019.69,14010.52,61.400000000000006,164128.18,276.46000000000004,1287.48,0.009999999999999995,1629.37,364.88,474.66999999999996,154.25,108.1,636.5,182.85000000000002,16914658.47,3582728.24,23252.1,7922.75,265.07,1420.84,2218.8500000000004,2925.94,657.0899999999999,-1.01,-12.379999999999999,290.87,72.91,40.08
05,1130500000,0,60,17506,3201,42.07,67.64,1910.34,13342.11,54.67,156707.95,199.62,1091.2,-1.35,1279.79,331.29999999999995,419.27,129.76,53.31,535.0,174.42,18853466.14,4014195.2399999998,18204.57,7449.84,229.46,1124.97,1192.43,1544.06,462.58,-3.36,-15.940000000000001,235.76999999999998,56.3,36.739999999999995
05,1130500000,1,20,21138,4110,49.620000000000005,79.28999999999999,1849.5,13798.0,66.19999999999999,212729.25,281.78,168.7,2.13,1923.01,332.85,202.07,120.31,227.51,584.99,178.48000000000002,17823901.759999998,3737667.2199999997,16501.449999999997,6477.65,248.93,1126.7399999999998,2514.01,3784.1600000000003,564.75,3.64,-1.16,454.03000000000003,61.769999999999996,43.42
05,1130500000,1,30,23198,3880,44.5,72.19999999999999,1787.17,13812.460000000001,65.44,193992.97,267.32,425.22,2.4,1639.67,278.28,271.44,141.12,200.89,550.74,170.31,18618180.79,3852854.98,14675.43,6553.41,237.39,1243.75,3126.17,5342.84,706.3299999999999,1.21,-3.59,495.92999999999995,66.22,43.42
05,1130500000,1,40,26400,3419,39.97,65.46000000000001,1709.99,13368.8,64.59,192831.12,245.26,720.0699999999999,-0.29000000000000004,1935.4699999999998,343.73,334.96000000000004,155.04,122.33000000000001,520.05,157.27,19666875.97,4114751.54,12553.41,5748.5,207.82999999999998,1280.6399999999999,2836.09,5150.030000000001,643.82,-1.5899999999999999,-7.51,412.78,71.00999999999999,43.42
05,1130500000,1,50,27784,4258,39.43,64.1,1657.4099999999999,13502.43,62.269999999999996,183265.22999999998,211.42000000000002,952.77,-1.69,1968.27,369.74,359.75,145.11,55.82,521.34,162.18,19524620.869999997,4108751.61,11878.55,6116.889999999999,197.29000000000002,1127.4,1979.68,3315.6099999999997,459.58,-3.33,-12.040000000000001,280.94,63.83,41.75
05,1130500000,1,60,21210,4199,38.86,64.50999999999999,1628.13,12776.33,53.67,165129.36,147.2,1063.15,-2.37,1954.9099999999999,303.07000000000005,327.94,119.63999999999999,31.2,444.87,147.5,21303580.770000003,4544194.5,9710.27,5439.96,174.55,1019.38,1036.3400000000001,1711.1599999999999,357.39,-4.59,-15.79,235.61,48.79,40.08
05,1132000000,0,20,23181,1908,55.56,101.64,1946.31,14489.619999999999,71.78999999999999,207965.33000000002,288.52,281.67999999999995,2.96,1933.3000000000002,305.96000000000004,252.74,112.19,341.40999999999997,582.0799999999999,186.5,20212588.97,4263175.7,18446.300000000003,6713.280000000001,276.94,2174.6000000000004,2736.48,3405.23,849.53,6.78,-3.87,446.14,80.03999999999999,41.75
05,1132000000,0,30,24793,3191,48.93,75.4,2082.96,15335.68,66.91,199874.34,296.34,798.65,5.67,2078.75,347.19,447.9,163.82,335.87,704.37,209.5,18030612.049999997,3779931.17,24522.550000000003,8392.439999999999,331.95000000000005,2077.34,3855.69,4987.26,995.72,4.63,-4.48,556.63,79.30000000000001,41.75
05,1132000000,0,40,27529,2879,45.63,65.95,2182.02,15230.11,65.36,183796.96000000002,231.43,1314.29,2.57,2115.87,379.63,524.8199999999999,173.91,220.86,732.36,198.25,17909691.14,3872681.3899999997,27961.83,8119.2300000000005,328.34000000000003,1973.46,3581.35,4970.63,918.9,1.5,-7.82,438.69,80.88,43.42
05,1132000000,0,50,28273,3076,44.209999999999994,65.17,2109.76,15119.43,65.64,171559.7,226.18,1321.32,0.35,1829.12,395.92999999999995,544.13,174.60000000000002,115.43,725.2,204.29000000000002,17999434.74,3855392.4899999998,27013.350000000002,8979.22,317.47,1527.58,2539.88,3185.25,705.4000000000001,-1.12,-12.899999999999999,321.90999999999997,78.28,38.41
05,1132000000,0,60,18419,2587,43.71,66.26,1967.1399999999999,14356.420000000002,64.68,172427.66999999998,169.92000000000002,945.44,-1.25,1429.8899999999999,372.12,477.57,144.31,57.199999999999996,604.5899999999999,190.06,20028606.67,4263619.37,22164.800000000003,8571.27,272.21000000000004,1196.8899999999999,1430.23,1745.57,522.95,-3.25,-16.75,259.20000000000005,68.12,36.739999999999995
05,1132000000,1,20,23219,2237,48.19,85.14,1938.53,14561.22,72.22999999999999,211294.06,255.12,114.52000000000001,1.8800000000000001,1932.62,364.80999999999995,204.7,122.74000000000001,230.55,628.13,193.68,19580727.85,4098267.42,18168.65,6862.38,295.89,1181.69,2628.83,3957.77,597.91,3.83,-1.88,461.17,68.09,46.76
05,1132000000,1,30,23966,2869,46.739999999999995,76.56,1902.9499999999998,14840.66,70.18,202470.39,266.02,478.46,2.7,1794.86,303.51,295.25,153.01,220.20999999999998,605.01,187.1,20177331.35,4171896.76,16815.81,7197.85,282.59000000000003,1308.43,3416.34,5803.47,763.48,1.57,-3.62,510.23,70.83,46.76
05,1132000000,1,40,29160,2944,41.7,68.61,1762.7,14283.06,69.49000000000001,200948.45,218.1,774.04,-0.64,2101.0,387.31,365.43,168.07999999999998,123.46000000000001,567.74,171.01999999999998,21615824.950000003,4553311.5,13662.400000000001,6235.780000000001,251.02,1335.9,3026.49,5452.27,678.52,-1.74,-8.11,425.88,76.11,46.76
05,1132000000,1,50,31197,3488,40.53,67.06,1681.9099999999999,14026.77,68.69,196328.41,189.92,857.24,-2.1,2159.25,415.33000000000004,390.98,153.74,58.019999999999996,570.58,179.43,21624836.57,4549050.220000001,13326.349999999999,6977.9400000000005,243.82999999999998,1156.6100000000001,2221.24,3609.87,489.32,-3.68,-12.91,296.44,66.77,45.09
05,1132000000,1,60,19403,3067,40.54,67.31,1710.0,13416.74,66.51,186413.37,129.16,740.8199999999999,-2.88,2145.2200000000003,314.6,354.22,118.39000000000001,31.18,483.88,159.22,23351828.64,5014352.73,11225.119999999999,6075.43,211.07,1054.34,1178.22,1904.54,366.48,-4.9,-16.88,242.64,59.589999999999996,46.76
05,1135000000,0,20,40058,5124,76.75,134.55,2735.8199999999997,20004.25,87.5,283831.79000000004,273.83000000000004,399.25,4.01,2628.8,432.53,325.08,149.96,455.38,743.9200000000001,240.39,27986241.48,5291599.4399999995,24467.53,9191.04,376.53,2937.62,3695.54,4632.43,1144.0900000000001,9.170000000000002,-5.08,592.02,106.24000000000001,56.78
05,1135000000,0,30,40056,4819,67.13,97.78,2917.75,21063.4,91.03999999999999,253120.46999999997,320.06,1402.17,8.36,2759.02,430.76,606.4200000000001,219.47,444.54999999999995,979.3599999999999,283.12,24039676.02,4444790.5600000005,35903.72,11986.55,487.34000000000003,2799.33,5368.49,6938.35,1384.33,6.63,-5.02,728.29,108.14,61.78999999999999
05,1135000000,0,40,48925,3857,62.150000000000006,86.25,3062.01,21081.92,89.45,229179.05,245.67000000000002,2288.3900000000003,4.16,2845.61,496.92,743.77,248.91,295.81,1037.23,276.25,23393593.009999998,4419132.43,40005.7,11461.439999999999,491.39,2653.98,5150.84,6868.61,1299.4099999999999,2.2,-9.47,578.13,110.96000000000001,63.459999999999994
05,1135000000,0,50,43771,3939,60.92,82.83,2985.45,20725.72,90.4,214374.99,228.45999999999998,1661.3400000000001,1.07,2527.17,525.4300000000001,756.98,247.86,154.70999999999998,1043.03,281.03999999999996,23524907.16,4462189.3100000005,40188.5,12934.3,483.78,2075.58,3738.31,4578.96,1027.29,-0.99,-16.59,431.06,107.15,56.78
05,1135000000,0,60,25013,3514,59.82,86.15,2852.27,19591.82,81.58,224755.82,207.1,1339.17,-1.98,1987.99,486.95,653.9100000000001,203.29,77.96000000000001,839.0,262.35,27316068.549999997,5131745.73,31469.68,11823.029999999999,409.78999999999996,1596.48,1991.23,2409.58,721.22,-5.1,-22.729999999999997,340.57,95.22,43.419999999999995
05,1135000000,1,20,38150,5386,65.96000000000001,111.88,2675.34,19910.42,95.09,267783.06,266.5,235.51,2.1,2622.48,501.47,271.98,164.55,295.69,810.63,251.5,27242949.04,5096303.17,24552.04,9381.45,411.29,1544.92,3430.9,5158.05,776.36,4.73,-2.9,582.9,87.53,63.459999999999994
05,1135000000,1,30,40503,4482,65.62,99.72,2675.7200000000003,20334.99,93.28999999999999,252909.97,275.13,730.1800000000001,3.6399999999999997,2375.12,403.52,406.28999999999996,212.32999999999998,276.23,811.21,253.96,27425096.630000003,4959511.55,23406.71,10359.7,415.61,1676.78,4541.73,7866.360000000001,1017.97,2.04,-4.970000000000001,671.46,96.50999999999999,63.459999999999994
05,1135000000,1,40,53108,3991,56.870000000000005,89.06,2512.57,19775.23,96.37,268019.67000000004,228.85,1150.13,-1.03,2922.49,516.53,518.8299999999999,242.76999999999998,153.88,761.27,229.82,29508365.16,5507298.050000001,19224.59,8721.14,371.4,1707.0700000000002,4121.860000000001,7309.889999999999,875.85,-2.36,-10.879999999999999,546.89,101.9,63.459999999999994
05,1135000000,1,50,46679,4578,55.3,86.64,2462.92,19170.25,91.87,252819.51,198.65,1146.54,-3.21,2983.88,560.45,531.93,213.57999999999998,72.52,775.73,237.42000000000002,29340789.82,5522468.890000001,19061.61,9484.8,371.03999999999996,1478.67,2990.37,4754.96,631.9100000000001,-5.48,-17.16,384.43,99.9,61.78999999999999
